2013012519,Light Snow
2013012520,Light Snow
2013012521,Light Snow
2013012522,Scattered Clouds
2013012523,Clear
2013012600,Clear
2013012601,Clear
2013012602,Clear
2013012603,Clear
2013012604,Clear
2013012605,Clear
2013012606,Clear
2013012607,Clear
2013012608,Clear
2013012609,Clear
2013012610,Clear
2013012611,Mostly Cloudy
2013012612,Scattered Clouds
2013012613,Clear
2013012614,Clear
2013012615,Clear
2013012616,Clear
2013012617,Clear
2013012618,Clear
2013012619,Clear
2013012620,Clear
2013012621,Clear
2013012622,Clear
2013012623,Clear
2013012700,Clear
2013012701,Clear
2013012702,Clear
2013012703,Clear
2013012704,Clear
2013012705,Clear
2013012706,Clear
2013012707,Clear
2013012708,Clear
2013012709,Clear
2013012710,Clear
2013012711,Clear
2013012712,Clear
2013012713,Clear
2013012714,Clear
2013012715,Clear
2013012716,Clear
2013012717,Clear
2013012718,Clear
2013012719,Clear
2013012720,Clear
2013012721,Clear
2013012722,Clear
2013012723,Clear
2013012800,Clear
2013012801,Clear
2013012802,Clear
2013012803,Scattered Clouds
2013012804,Overcast
2013012805,Overcast
2013012806,Overcast
2013012807,Overcast
2013012808,Overcast
2013012809,Light Snow
2013012810,Light Snow
2013012811,Haze
2013012812,Overcast
2013012813,Overcast
2013012814,Overcast
2013012815,Light Rain
2013012816,Rain
2013012817,Overcast
2013012818,Light Rain
2013012819,Light Rain
2013012820,Overcast
2013012821,Overcast
2013012822,Overcast
2013012823,Overcast
2013012900,Overcast
2013012901,Overcast
2013012902,Overcast
2013012903,Overcast
2013012904,Overcast
2013012905,Overcast
2013012906,Overcast
2013012907,Haze
2013012908,Overcast
2013012909,Overcast
2013012910,Overcast
2013012911,Haze
2013012912,Haze
2013012913,Haze
2013012914,Haze
2013012915,Haze
2013012916,Haze
2013012917,Haze
2013012918,Light Rain
2013012919,Light Rain
2013012920,Overcast
2013012921,Overcast
2013012922,Overcast
2013012923,Overcast
2013013000,Overcast
2013013001,Overcast
2013013002,Overcast
2013013003,Overcast
2013013004,Fog
2013013005,Fog
2013013006,Fog
2013013007,Fog
2013013008,Overcast
2013013009,Mostly Cloudy
2013013010,Overcast
2013013011,Haze
2013013012,Haze
2013013013,Haze
2013013014,Overcast
2013013015,Overcast
2013013016,Overcast
2013013017,Overcast
2013013018,Light Rain
2013013019,Overcast
2013013020,Overcast
2013013021,Overcast
2013013022,Overcast
2013013023,Overcast
2013013100,Light Rain
2013013101,Light Rain
2013013102,Light Rain
2013013103,Rain
2013013104,Rain
2013013105,Overcast
2013013106,Rain
2013013107,Overcast
2013013108,Scattered Clouds
2013013109,Mostly Cloudy
2013013110,Clear
2013013111,Scattered Clouds
2013013112,Partly Cloudy
2013013113,Partly Cloudy
2013013114,Partly Cloudy
2013013115,Partly Cloudy
2013013116,Scattered Clouds
2013013117,Clear
2013013118,Clear
2013013119,Clear
2013013120,Scattered Clouds
2013013121,Clear
2013013122,Clear
2013013123,Clear
2013020100,Clear
2013020101,Clear
2013020102,Partly Cloudy
2013020103,Clear
2013020104,Clear
2013020105,Mostly Cloudy
2013020106,Scattered Clouds
2013020107,Mostly Cloudy
2013020108,Overcast
2013020109,Overcast
2013020110,Overcast
2013020111,Mostly Cloudy
2013020112,Mostly Cloudy
2013020113,Mostly Cloudy
2013020114,Mostly Cloudy
2013020115,Partly Cloudy
2013020116,Clear
2013020117,Scattered Clouds
2013020118,Partly Cloudy
2013020119,Clear
2013020120,Mostly Cloudy
2013020121,Clear
2013020122,Clear
2013020123,Clear
2013020200,Mostly Cloudy
2013020201,Partly Cloudy
2013020202,Mostly Cloudy
2013020203,Clear
2013020204,Clear
2013020205,Clear
2013020206,Clear
2013020207,Clear
2013020208,Clear
2013020209,Clear
2013020210,Clear
2013020211,Clear
2013020212,Scattered Clouds
2013020213,Scattered Clouds
2013020214,Overcast
2013020215,Overcast
2013020216,Overcast
2013020217,Overcast
2013020218,Overcast
2013020219,Overcast
2013020220,Haze
2013020221,Light Snow
2013020222,Light Snow
2013020223,Light Snow
2013020300,Haze
2013020301,Haze
2013020302,Light Snow
2013020303,Overcast
2013020304,Haze
2013020305,Overcast
2013020306,Overcast
2013020307,Mostly Cloudy
2013020308,Mostly Cloudy
2013020309,Overcast
2013020310,Overcast
2013020311,Overcast
2013020312,Overcast
2013020313,Partly Cloudy
2013020314,Scattered Clouds
2013020315,Partly Cloudy
2013020316,Partly Cloudy
2013020317,Mostly Cloudy
2013020318,Clear
2013020319,Clear
2013020320,Clear
2013020321,Clear
2013020322,Overcast
2013020323,Overcast
2013020400,Mostly Cloudy
2013020401,Mostly Cloudy
2013020402,Clear
2013020403,Clear
2013020405,Clear
2013020406,Clear
2013020407,Clear
2013020408,Clear
2013020409,Clear
2013020410,Partly Cloudy
2013020411,Partly Cloudy
2013020412,Mostly Cloudy
2013020413,Mostly Cloudy
2013020414,Clear
2013020415,Partly Cloudy
2013020416,Clear
2013020417,Clear
2013020418,Clear
2013020419,Clear
2013020420,Mostly Cloudy
2013020421,Mostly Cloudy
2013020422,Overcast
2013020423,Overcast
2013020500,Overcast
2013020501,Overcast
2013020502,Haze
2013020503,Light Snow
2013020504,Light Snow
2013020505,Light Snow
2013020506,Haze
2013020507,Haze
2013020508,Haze
2013020509,Haze
2013020510,Haze
2013020511,Haze
2013020512,Haze
2013020513,Haze
2013020514,Haze
2013020515,Haze
2013020516,Overcast
2013020517,Overcast
2013020518,Overcast
2013020519,Haze
2013020520,Light Snow
2013020521,Overcast
2013020522,Overcast
2013020523,Overcast
2013020600,Overcast
2013020601,Overcast
2013020603,Overcast
2013020604,Overcast
2013020605,Overcast
2013020606,Haze
2013020607,Haze
2013020608,Haze
2013020609,Clear
2013020610,Mostly Cloudy
2013020611,Scattered Clouds
2013020612,Overcast
2013020613,Overcast
2013020614,Mostly Cloudy
2013020615,Clear
2013020616,Clear
2013020617,Clear
2013020618,Clear
2013020619,Clear
2013020620,Clear
2013020621,Clear
2013020622,Clear
2013020623,Clear
2013020700,Clear
2013020701,Clear
2013020702,Clear
2013020703,Clear
