
TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:36 AM,60.1,55.0,83,29.72,10.0,WNW,11.5,21.9,0.01,Rain,Light Rain,290,2013-04-20 04:36:00<br />
12:51 AM,59.0,53.1,81,29.70,10.0,North,-9999.0,-,0.01,Rain,Light Rain,0,2013-04-20 04:51:00<br />
1:04 AM,57.0,52.0,83,29.74,9.0,NW,8.1,-,0.00,Rain,Light Rain,310,2013-04-20 05:04:00<br />
1:15 AM,55.0,48.9,80,29.75,10.0,Variable,6.9,17.3,0.01,Rain,Light Rain,0,2013-04-20 05:15:00<br />
1:28 AM,54.0,48.0,80,29.74,10.0,West,9.2,18.4,0.01,,Overcast,280,2013-04-20 05:28:00<br />
1:51 AM,54.0,44.1,69,29.72,10.0,WNW,9.2,-,0.01,,Overcast,300,2013-04-20 05:51:00<br />
2:51 AM,52.0,45.0,77,29.74,7.0,West,8.1,-,0.00,Rain,Light Rain,270,2013-04-20 06:51:00<br />
3:51 AM,51.1,46.9,86,29.74,6.0,WNW,6.9,-,0.04,Rain,Light Rain,290,2013-04-20 07:51:00<br />
4:51 AM,51.1,46.9,86,29.76,10.0,Variable,6.9,-,0.01,,Overcast,0,2013-04-20 08:51:00<br />
5:51 AM,51.1,41.0,68,29.83,10.0,WNW,12.7,24.2,0.00,,Overcast,290,2013-04-20 09:51:00<br />
6:51 AM,50.0,39.9,68,29.86,10.0,Variable,3.5,-,N/A,,Overcast,0,2013-04-20 10:51:00<br />
7:51 AM,51.1,37.9,61,29.88,10.0,West,8.1,20.7,N/A,,Overcast,280,2013-04-20 11:51:00<br />
8:51 AM,51.1,30.9,46,29.88,10.0,WNW,10.4,26.5,N/A,,Clear,290,2013-04-20 12:51:00<br />
9:51 AM,51.1,28.9,43,29.92,10.0,West,12.7,24.2,N/A,,Clear,280,2013-04-20 13:51:00<br />
10:51 AM,52.0,26.1,37,29.96,10.0,West,11.5,27.6,N/A,,Clear,280,2013-04-20 14:51:00<br />
11:51 AM,51.1,26.1,38,29.99,10.0,West,9.2,17.3,N/A,,Clear,280,2013-04-20 15:51:00<br />
12:51 PM,52.0,27.0,38,29.97,10.0,North,-9999.0,-,N/A,,Clear,0,2013-04-20 16:51:00<br />
1:51 PM,55.9,28.9,36,29.96,10.0,West,9.2,20.7,N/A,,Partly Cloudy,260,2013-04-20 17:51:00<br />
2:51 PM,55.9,26.1,32,29.97,10.0,West,9.2,17.3,N/A,,Partly Cloudy,270,2013-04-20 18:51:00<br />
3:51 PM,60.1,27.0,28,29.98,10.0,Variable,6.9,-,N/A,,Partly Cloudy,0,2013-04-20 19:51:00<br />
4:51 PM,59.0,25.0,27,30.00,10.0,WNW,9.2,19.6,N/A,,Partly Cloudy,300,2013-04-20 20:51:00<br />
5:51 PM,57.9,23.0,26,30.04,10.0,North,-9999.0,-,N/A,,Clear,0,2013-04-20 21:51:00<br />
6:51 PM,55.9,23.0,28,30.07,10.0,West,9.2,-,N/A,,Clear,280,2013-04-20 22:51:00<br />
7:51 PM,54.0,24.1,31,30.12,10.0,WNW,10.4,20.7,N/A,,Clear,290,2013-04-20 23:51:00<br />
8:51 PM,53.1,24.1,32,30.16,10.0,WNW,9.2,18.4,N/A,,Clear,290,2013-04-21 00:51:00<br />
9:51 PM,52.0,23.0,32,30.22,10.0,WNW,8.1,21.9,N/A,,Mostly Cloudy,300,2013-04-21 01:51:00<br />
10:51 PM,50.0,25.0,38,30.25,10.0,Calm,Calm,-,N/A,,Clear,0,2013-04-21 02:51:00<br />
11:51 PM,46.9,21.9,37,30.30,10.0,NW,11.5,19.6,N/A,,Clear,320,2013-04-21 03:51:00<br />
