
TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:07 AM,32.0,28.9,88,30.39,1.5,East,8.1,19.6,0.01,Snow,Light Snow,80,2013-12-09 05:07:00<br />
12:28 AM,32.0,28.9,88,30.38,2.0,ENE,6.9,-,0.01,,Overcast,60,2013-12-09 05:28:00<br />
12:51 AM,32.0,28.9,88,30.34,2.5,Variable,6.9,-,0.02,Rain,Light Freezing Rain,0,2013-12-09 05:51:00<br />
1:35 AM,30.9,28.0,89,30.34,3.0,ENE,9.2,17.3,0.03,,Overcast,60,2013-12-09 06:35:00<br />
1:41 AM,32.0,28.9,88,30.34,2.5,ENE,8.1,-,0.03,Rain,Light Freezing Rain,70,2013-12-09 06:41:00<br />
1:51 AM,32.0,28.9,88,30.32,2.5,Variable,6.9,16.1,0.03,Rain,Light Freezing Rain,0,2013-12-09 06:51:00<br />
2:51 AM,33.1,30.0,89,30.29,4.0,ENE,11.5,25.3,0.03,,Overcast,60,2013-12-09 07:51:00<br />
3:51 AM,34.0,30.9,89,30.25,3.0,ENE,13.8,21.9,0.02,,Overcast,60,2013-12-09 08:51:00<br />
4:51 AM,34.0,30.9,89,30.21,7.0,ENE,10.4,26.5,0.01,,Overcast,70,2013-12-09 09:51:00<br />
5:39 AM,35.1,32.0,89,30.20,2.5,ENE,13.8,24.2,0.04,Rain,Rain,60,2013-12-09 10:39:00<br />
5:48 AM,35.6,32.0,87,30.20,3.0,East,8.1,19.6,0.06,Rain,Light Rain,80,2013-12-09 10:48:00<br />
5:51 AM,35.1,32.0,89,30.18,4.0,East,10.4,19.6,0.06,Rain,Light Rain,80,2013-12-09 10:51:00<br />
6:51 AM,35.1,32.0,89,30.17,2.5,NE,9.2,-,0.03,Rain,Light Rain,40,2013-12-09 11:51:00<br />
7:09 AM,34.0,30.9,89,30.21,3.0,NE,6.9,-,0.03,Rain,Rain,50,2013-12-09 12:09:00<br />
7:22 AM,33.1,30.0,89,30.20,2.5,NE,8.1,-,0.05,Rain,Light Rain,50,2013-12-09 12:22:00<br />
7:48 AM,33.8,30.2,87,30.17,1.5,ENE,11.5,-,0.07,,Overcast,70,2013-12-09 12:48:00<br />
7:51 AM,33.1,30.9,92,30.15,1.8,ENE,10.4,-,0.07,,Overcast,60,2013-12-09 12:51:00<br />
8:00 AM,34.0,30.9,89,30.18,2.0,NE,8.1,-,0.01,,Overcast,50,2013-12-09 13:00:00<br />
8:39 AM,34.0,30.9,89,30.16,3.0,NE,8.1,-,0.03,,Overcast,40,2013-12-09 13:39:00<br />
8:51 AM,34.0,30.9,89,30.13,4.0,ENE,6.9,-,0.03,,Overcast,60,2013-12-09 13:51:00<br />
