
TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:51 AM,28.9,8.1,41,30.04,10.0,Variable,6.9,17.3,N/A,,Clear,0,2013-01-21 05:51:00<br />
1:51 AM,28.0,7.0,41,30.06,10.0,Variable,5.8,-,N/A,,Clear,0,2013-01-21 06:51:00<br />
2:51 AM,28.0,5.0,38,30.07,10.0,Variable,5.8,-,N/A,,Clear,0,2013-01-21 07:51:00<br />
3:51 AM,27.0,6.1,41,30.07,10.0,West,9.2,-,N/A,,Clear,280,2013-01-21 08:51:00<br />
4:51 AM,27.0,7.0,43,30.07,10.0,West,10.4,-,N/A,,Clear,280,2013-01-21 09:51:00<br />
5:51 AM,27.0,7.0,43,30.08,10.0,West,8.1,-,N/A,,Clear,270,2013-01-21 10:51:00<br />
6:51 AM,27.0,8.1,45,30.08,10.0,Variable,4.6,-,N/A,,Clear,0,2013-01-21 11:51:00<br />
7:51 AM,26.1,7.0,44,30.08,10.0,WNW,6.9,-,N/A,,Clear,290,2013-01-21 12:51:00<br />
8:51 AM,27.0,8.1,45,30.09,10.0,Variable,4.6,-,N/A,,Overcast,0,2013-01-21 13:51:00<br />
9:51 AM,28.0,8.1,43,30.09,10.0,Variable,3.5,-,N/A,,Overcast,0,2013-01-21 14:51:00<br />
10:51 AM,30.0,8.1,40,30.06,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-01-21 15:51:00<br />
11:51 AM,30.0,9.0,41,30.01,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-01-21 16:51:00<br />
12:51 PM,32.0,10.0,40,29.97,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-01-21 17:51:00<br />
1:51 PM,30.9,10.0,42,29.96,10.0,Variable,3.5,-,N/A,,Overcast,0,2013-01-21 18:51:00<br />
2:51 PM,30.9,10.0,42,29.94,10.0,South,4.6,-,N/A,,Overcast,190,2013-01-21 19:51:00<br />
3:51 PM,30.0,10.9,45,29.90,10.0,WSW,8.1,-,N/A,,Overcast,250,2013-01-21 20:51:00<br />
4:51 PM,30.0,12.9,49,29.89,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-01-21 21:51:00<br />
5:51 PM,30.9,14.0,50,29.89,10.0,WSW,5.8,-,N/A,,Overcast,250,2013-01-21 22:51:00<br />
6:51 PM,30.9,14.0,50,29.87,10.0,West,5.8,-,N/A,,Overcast,260,2013-01-21 23:51:00<br />
7:51 PM,30.0,12.9,49,29.88,10.0,Variable,5.8,-,N/A,,Overcast,0,2013-01-22 00:51:00<br />
8:00 PM,-9999,-9999,N/A,-9999,-9999.0,North,-9999.0,-,N/A,,Unknown,0,2013-01-22 01:00:00<br />
8:51 PM,28.9,16.0,58,29.86,10.0,North,-9999.0,-,N/A,,Overcast,0,2013-01-22 01:51:00<br />
9:51 PM,28.9,16.0,58,29.85,10.0,WNW,5.8,-,N/A,,Overcast,300,2013-01-22 02:51:00<br />
10:51 PM,28.9,16.0,58,29.84,10.0,WNW,6.9,18.4,N/A,,Mostly Cloudy,290,2013-01-22 03:51:00<br />
11:51 PM,28.0,16.0,61,29.83,10.0,WNW,6.9,-,N/A,,Clear,290,2013-01-22 04:51:00<br />
