
TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:51 AM,62.1,55.0,78,29.90,10.0,WNW,3.5,-,N/A,,Clear,290,2013-06-15 04:51:00<br />
1:51 AM,64.0,54.0,70,29.90,10.0,West,3.5,-,N/A,,Clear,280,2013-06-15 05:51:00<br />
2:51 AM,64.0,54.0,70,29.91,10.0,West,3.5,-,N/A,,Clear,280,2013-06-15 06:51:00<br />
3:51 AM,63.0,54.0,72,29.92,10.0,Variable,3.5,-,N/A,,Clear,0,2013-06-15 07:51:00<br />
4:51 AM,63.0,54.0,72,29.93,10.0,WNW,3.5,-,N/A,,Clear,300,2013-06-15 08:51:00<br />
5:51 AM,62.1,54.0,75,29.95,10.0,Variable,4.6,-,N/A,,Clear,0,2013-06-15 09:51:00<br />
6:51 AM,63.0,54.0,72,29.96,10.0,NW,5.8,-,N/A,,Clear,310,2013-06-15 10:51:00<br />
7:51 AM,64.9,55.0,70,29.97,10.0,Variable,3.5,-,N/A,,Clear,0,2013-06-15 11:51:00<br />
8:51 AM,66.9,55.0,66,30.01,10.0,Variable,3.5,-,N/A,,Clear,0,2013-06-15 12:51:00<br />
9:51 AM,68.0,54.0,61,30.01,10.0,Variable,3.5,-,N/A,,Clear,0,2013-06-15 13:51:00<br />
10:51 AM,73.0,48.9,42,29.99,10.0,Variable,4.6,-,N/A,,Clear,0,2013-06-15 14:51:00<br />
11:51 AM,75.9,50.0,40,29.99,10.0,Variable,6.9,-,N/A,,Clear,0,2013-06-15 15:51:00<br />
12:51 PM,75.9,48.9,38,29.97,10.0,North,-9999.0,-,N/A,,Partly Cloudy,0,2013-06-15 16:51:00<br />
1:51 PM,78.1,48.0,35,29.97,10.0,Variable,4.6,-,N/A,,Scattered Clouds,0,2013-06-15 17:51:00<br />
2:51 PM,77.0,48.9,37,29.95,10.0,Variable,6.9,-,N/A,,Mostly Cloudy,0,2013-06-15 18:51:00<br />
3:51 PM,79.0,52.0,39,29.93,10.0,Variable,4.6,-,N/A,,Partly Cloudy,0,2013-06-15 19:51:00<br />
4:51 PM,77.0,52.0,42,29.93,10.0,Variable,5.8,-,N/A,,Partly Cloudy,0,2013-06-15 20:51:00<br />
5:51 PM,77.0,48.0,36,29.94,10.0,Variable,5.8,-,N/A,,Partly Cloudy,0,2013-06-15 21:51:00<br />
6:51 PM,78.1,46.9,33,29.94,10.0,North,-9999.0,-,N/A,,Clear,0,2013-06-15 22:51:00<br />
7:51 PM,77.0,46.0,33,29.94,10.0,Variable,3.5,-,N/A,,Clear,0,2013-06-15 23:51:00<br />
8:51 PM,75.0,46.0,36,29.95,10.0,WNW,4.6,-,N/A,,Clear,290,2013-06-16 00:51:00<br />
9:51 PM,73.9,46.0,37,29.97,10.0,Calm,Calm,-,N/A,,Clear,0,2013-06-16 01:51:00<br />
10:51 PM,73.0,50.0,44,29.98,10.0,West,3.5,-,N/A,,Clear,280,2013-06-16 02:51:00<br />
11:51 PM,71.1,53.1,53,29.98,10.0,Calm,Calm,-,N/A,,Clear,0,2013-06-16 03:51:00<br />
