
TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:27 AM,39.0,33.1,79,30.34,10.0,SSW,5.8,-,N/A,,Scattered Clouds,200,2013-03-11 04:27:00<br />
12:51 AM,39.0,34.0,82,30.32,10.0,South,3.5,-,N/A,,Scattered Clouds,180,2013-03-11 04:51:00<br />
1:00 AM,39.9,34.0,79,30.34,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-03-11 05:00:00<br />
1:37 AM,39.9,34.0,79,30.32,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-03-11 05:37:00<br />
1:51 AM,39.9,34.0,79,30.30,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-03-11 05:51:00<br />
2:51 AM,39.9,35.1,83,30.29,10.0,SSW,5.8,-,N/A,,Overcast,200,2013-03-11 06:51:00<br />
3:51 AM,41.0,36.0,82,30.27,10.0,South,5.8,-,N/A,,Overcast,170,2013-03-11 07:51:00<br />
4:51 AM,42.1,36.0,79,30.25,10.0,SSE,6.9,-,N/A,,Overcast,160,2013-03-11 08:51:00<br />
5:51 AM,42.1,37.0,82,30.25,10.0,Variable,3.5,-,N/A,,Overcast,0,2013-03-11 09:51:00<br />
6:51 AM,43.0,37.9,82,30.24,10.0,Variable,3.5,-,N/A,,Overcast,0,2013-03-11 10:51:00<br />
7:51 AM,43.0,37.9,82,30.24,8.0,South,5.8,-,N/A,,Overcast,180,2013-03-11 11:51:00<br />
8:51 AM,43.0,37.9,82,30.25,6.0,SSE,5.8,-,N/A,,Haze,160,2013-03-11 12:51:00<br />
8:58 AM,44.1,37.9,79,30.27,6.0,SSE,6.9,-,N/A,,Haze,150,2013-03-11 12:58:00<br />
9:13 AM,44.1,39.0,82,30.28,6.0,SSE,5.8,-,N/A,,Haze,150,2013-03-11 13:13:00<br />
9:22 AM,45.0,39.0,80,30.28,7.0,North,-9999.0,-,N/A,,Overcast,0,2013-03-11 13:22:00<br />
9:51 AM,45.0,39.0,80,30.26,7.0,SSE,5.8,-,N/A,,Overcast,160,2013-03-11 13:51:00<br />
10:51 AM,46.9,39.9,77,30.25,9.0,South,9.2,-,N/A,,Overcast,170,2013-03-11 14:51:00<br />
11:51 AM,48.0,41.0,77,30.23,9.0,Variable,5.8,-,N/A,,Overcast,0,2013-03-11 15:51:00<br />
12:46 PM,50.0,41.0,71,30.24,10.0,Variable,5.8,-,N/A,,Scattered Clouds,0,2013-03-11 16:46:00<br />
12:51 PM,50.0,41.0,71,30.22,10.0,Variable,5.8,-,N/A,,Scattered Clouds,0,2013-03-11 16:51:00<br />
1:19 PM,52.0,41.0,66,30.23,10.0,SSE,4.6,-,N/A,,Mostly Cloudy,150,2013-03-11 17:19:00<br />
1:44 PM,52.0,42.1,69,30.22,10.0,South,8.1,-,N/A,,Mostly Cloudy,180,2013-03-11 17:44:00<br />
1:51 PM,52.0,41.0,66,30.19,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2013-03-11 17:51:00<br />
2:36 PM,52.0,41.0,66,30.20,10.0,SSE,12.7,-,N/A,,Scattered Clouds,160,2013-03-11 18:36:00<br />
2:51 PM,52.0,41.0,66,30.17,10.0,SSE,10.4,19.6,N/A,,Scattered Clouds,160,2013-03-11 18:51:00<br />
3:51 PM,52.0,43.0,71,30.17,10.0,North,-9999.0,-,N/A,,Scattered Clouds,0,2013-03-11 19:51:00<br />
4:51 PM,50.0,43.0,77,30.14,10.0,SSE,12.7,21.9,N/A,,Overcast,160,2013-03-11 20:51:00<br />
5:51 PM,50.0,43.0,77,30.14,10.0,South,9.2,20.7,N/A,,Overcast,180,2013-03-11 21:51:00<br />
6:25 PM,48.9,43.0,80,30.15,10.0,South,11.5,23.0,N/A,,Overcast,170,2013-03-11 22:25:00<br />
6:51 PM,48.9,43.0,80,30.13,10.0,South,9.2,-,N/A,,Overcast,180,2013-03-11 22:51:00<br />
7:51 PM,48.9,44.1,83,30.12,10.0,North,-9999.0,-,N/A,,Overcast,0,2013-03-11 23:51:00<br />
8:51 PM,48.9,45.0,86,30.13,10.0,South,11.5,19.6,N/A,,Overcast,190,2013-03-12 00:51:00<br />
9:51 PM,48.0,45.0,89,30.11,10.0,South,8.1,19.6,N/A,,Mostly Cloudy,180,2013-03-12 01:51:00<br />
10:51 PM,48.9,45.0,86,30.11,9.0,South,5.8,18.4,N/A,,Overcast,180,2013-03-12 02:51:00<br />
11:51 PM,48.9,46.0,90,30.10,9.0,South,9.2,-,N/A,,Overcast,170,2013-03-12 03:51:00<br />
